Invoice Number,Total Charged
148738571,608.9699999999999
685360648,9523.28
M66386663,18079.11
411981093,3476.82
T84586658,708.19
834380908,1074.4499999999998
A79630013,11658.79
U74875421,31129.24
T29301573,4149.92
Q10537570,1598.1
L06428419,37607.6
140975510,8523.019999999999
709174797,9523.28
P48145289,12166.89
160142767,6479.68
A14795552,4140.76
H25724675,16740.07
M85652006,5420.58
314540310,5988.509999999999
579817679,7690.09
218087999,35310.020000000004
I69897237,4421.24
469341772,10680.84
U45763868,6554.85
680173937,31146.77
121380971,11825.94
O69838973,6709.6
444254793,15970.2
462073590,4982.16
554149466,8710.820000000002
K36588823,3830.85
H22496092,21076.2
55045842,3216.76
F42236805,9523.28
P05819775,5224.5
542956547,3529.04
453853076,323.84
F12367513,3662.77
456427849,4059.400000000001
699074712,14921.67
85061507,10690.160000000002
M44788285,9842.22
Y09476763,3912.29
G38953142,5464.35
345672397,7878.570000000001
T05773411,7499.809999999999
V53946985,16802.79
V11274338,44382.9
329705151,2263.76
518421190,8231.73
M66309779,14367.3
408816004,6917.61
F09217414,6858.820000000001
210432887,5000.87
O24244837,20374.9
V70800453,24672.85
U71913714,5821.07
Y81132562,9523.28
599785516,3461.41
482748240,38117.01
H83504031,7800.95
A91160739,8239.85
619019582,878.72
C02127167,13734.61
371324597,8333.98
Y05314592,21090.0
85504121,27717.23
728959158,3683.26
S48077285,2826.3700000000003
435879640,19192.23
T76628711,8952.350000000002
777513236,668.5100000000001
417200570,7859.9
W25350884,11214.24
310219869,31939.46
K77713518,3549.3
789006420,4131.68
M59206360,9523.28
694420519,28825.01
963751853,849.95
O65388360,17364.5
T12328332,1951.53
784174811,30577.92
136267398,34340.579999999994
Z26422436,24560.210000000003
390115616,9389.98
J69753081,19276.119999999995
779694945,3547.88
945543101,983.8
867439731,15005.431961869946
H15751170,9619.39
366885141,16188.94
855218737,2578.46
937794345,3862.63
80975920,470.79
837944129,8451.070000000002
A09854950,7831.0
F23851640,576.82
T89863881,3971.7400000000007
278293058,1960.14
564046633,7351.09
E76042439,13272.490000000002
312844319,6954.919999999999
121918403,12736.81
Z02122744,6076.79
558616951,9915.09
J68002141,9523.28
Z73249668,17825.08
344226233,10334.44
U05908897,19766.91
H74245150,6049.950000000001
Q88489819,1695.17
T96638382,15406.989999999998
Q30278359,7087.66
X26875744,3620.1
927676787,6335.05
T61989037,536.58
Y25785711,19878.7
946921275,7885.173672276467
549466559,5649.31
P73876406,8656.43
639539450,2378.14
841201934,5583.85
289365171,4678.9400000000005
S79697659,18681.3
H19786870,10018.14
V62959743,19052.39
F11994952,8955.75
751544954,6450.290000000001
700624882,1336.1100000000004
793038851,1825.03
912417210,1268.44
J86643030,589.6600000000001
C94899016,3568.62
740903471,8590.64
I30188742,1581.7399999999998
M77175283,1397.95
350995921,15145.35
M25467144,3646.689999999999
D15349225,15361.05
434424671,23698.07
J72957615,2920.0500000000006
A07397740,3463.5200000000004
32446707,20414.87
307727856,22949.48
U91157260,5850.419999999999
D26138774,7748.809999999999
803234245,6354.59
365547116,13048.682389166059
U93132855,631.15
F91085263,15270.08
143784875,1703.9299999999998
G43307344,8184.08
202144195,13151.589999999998
R61996127,869.7899999999998
F64268055,5587.6877593839545
463385864,3689.33
R35308493,7149.83
K77724530,3403.57
625838897,13029.6
353746132,14319.57
135748525,1014.35
U53993971,17309.510000000002
M28123796,8559.529999999999
593390813,687.04
207061731,550.58
B91149000,8407.6
I80104458,9327.08
E26231313,4924.73
400092943,494.4
